Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
Ene;General;Alta;Industrial;Público;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;35.043,65;2.402.846,19
Ene;General;Baja;Otros;Privado;BTCGSD06 (BT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,01;1,97;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGSD10 (BT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;NDCGCD01 (BT / Asistencia Social con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;9,83;781,02
Ene;General;Baja;Otros;Privado;BTCGCD21 (BT / Bombeo de Agua Comunidades Campesinas);0;0,00;0,00;22;38,05;1.537,46;14;9,83;430,72;4;0,77;33,40;332;186,88;7.988,34;54;37,31;1.530,08;946;269,49;11.333,63;7;5,66;231,44;11;6,59;271,26;40;43,32;1.760,96;109;74,71;3.064,04
Ene;General;Baja;Otros;Privado;BTCGCD06 (BT / Bombeo de Agua con Demanda);0;0,00;0,00;0;0,00;0,00;15;4,32;569,27;40;140,91;13.203,30;87;130,82;13.714,04;10;30,90;3.246,36;29;133,07;12.040,10;12;49,95;4.724,35;2;4,43;409,79;1;6,92;577,29;21;13,98;1.473,75
Ene;General;Baja;Otros;Privado;BTCGCD34 (BT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;12,42;996,13;0;0,00;0,00;9;11,30;2.552,07;2;39,13;3.101,50;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;20,18;1.583,28
Ene;General;Baja;Comercial;Privado;BTCGSD01 (BT / Comercial);3.540;884,69;90.290,49;17.390;8.407,21;855.760,00;6.962;2.629,34;267.184,03;68.441;33.849,79;3.445.790,71;17.707;10.648,76;1.100.174,18;6.924;3.234,84;329.973,46;16.062;9.006,05;909.467,47;10.930;4.754,01;483.214,53;6.280;3.049,32;309.995,19;26.133;8.533,34;868.156,11;11.483;4.467,29;453.656,47
Ene;General;Baja;Comercial;Privado;BTCGCD01 (BT / Comercial con Demanda);11;25,24;2.777,41;1;0,41;64,89;102;193,58;23.413,75;4.490;16.341,19;1.810.951,82;1.089;5.115,13;569.032,33;62;179,71;20.602,04;112;234,02;27.151,01;332;994,66;111.874,81;38;133,28;14.339,75;26;68,29;7.716,29;100;117,05;14.073,36
Ene;General;Baja;Comercial;Privado;BTCGCD31 (BT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;48;477,34;47.989,82;0;0,00;0,00;0;0,00;0,00;22;183,09;18.412,61;2;6,69;635,03;0;0,00;0,00;0;0,00;0,00;580;2.930,37;299.934,21
Ene;General;Baja;Otros;Privado;BTCGSD09 (BT / Culto Religioso);315;22,74;1.351,61;544;106,05;5.798,92;437;91,23;4.777,30;471;230,47;20.823,87;948;276,05;15.072,89;435;91,34;4.882,54;353;118,99;6.370,92;423;93,70;4.902,56;194;51,71;2.729,17;735;118,54;6.398,63;403;48,69;2.591,44
Ene;General;Baja;Otros;Privado;BTCGCD32 (BT / Culto Religioso con Demanda);1;0,67;51,84;0;0,00;0,00;0;0,00;0,00;54;73,12;7.389,19;2;2,47;288,30;3;4,01;369,95;2;4,92;439,88;15;23,79;2.592,60;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD08 (BT / Escenarios Deportivos con Demanda);1;1,69;188,85;0;0,00;0,00;0;0,00;0,00;9;24,36;2.757,15;0;0,00;0,00;3;2,78;389,65;2;4,21;459,61;1;0,11;43,88;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Industrial;Privado;BTCGSD02 (BT / Industrial Artesanal);93;14,37;1.205,00;865;330,31;28.103,75;231;54,84;4.590,86;847;475,45;42.515,73;173;95,04;8.184,13;189;57,22;4.838,20;294;164,37;13.179,19;26;11,81;1.009,01;81;39,31;3.316,34;90;29,97;2.530,80;223;76,37;6.379,88
Ene;General;Baja;Industrial;Privado;BTCGCD02 (BT / Industrial con Demanda);5;2,54;498,84;0;0,00;0,00;5;6,19;741,62;491;1.116,76;126.429,02;12;33,95;3.897,14;4;1,03;155,10;46;76,26;8.980,99;48;25,52;3.361,05;0;0,00;0,00;0;0,00;0,00;12;6,16;782,40
Ene;General;Baja;Industrial;Privado;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;5,41;455,68;2;47,86;3.556,50;6;25,20;3.244,89;24;230,63;21.514,97;1;7,15;603,05;0;0,00;0,00;0;0,00;0,00;172;1.018,75;85.724,60
Ene;Residencial;NO APLICA;Residencial;Privado;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-159,63;-76.510,15;0;0,00;0,00;0;0,00;-24.460,42;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;39,96;4.932,35
Ene;Residencial;Baja;Residencial;Privado;BTCRSD01 (BT / Residencial);63.194;3.973,19;461.527,67;226.027;34.329,27;3.089.827,46;98.179;13.534,88;1.450.098,78;540.438;144.779,32;14.709.043,33;288.465;78.883,07;9.217.640,91;116.079;17.099,01;1.819.140,92;289.108;56.465,18;6.019.459,11;125.902;20.243,00;2.148.375,70;69.438;11.988,28;1.282.383,88;208.062;23.583,57;2.544.841,02;84.474;11.861,61;1.270.736,13
Ene;Residencial;Baja;Residencial;Privado;BTCRSD02 (BT / Residencial Temporal);0;0,00;0,00;0;0,00;0,00;5.826;471,03;68.740,38;1.987;203,37;28.836,25;0;0,00;0,00;0;0,00;0,00;304;34,47;4.803,69;0;0,00;0,00;11.660;2.013,66;275.209,25;3.451;440,51;46.120,29;21;42,18;5.748,76
Ene;Residencial;Baja;Residencial;Privado;BTCRSD03 (BT / Residencial para el Programa PEC);3.271;386,30;30.899,35;26.152;5.105,90;427.998,93;16.594;2.915,59;250.316,22;95.776;25.082,04;2.069.219,30;53.493;13.304,14;1.139.751,77;21.277;3.827,76;313.733,78;38.749;9.645,53;827.567,89;22.009;4.492,32;372.037,60;15.086;3.031,49;255.056,45;30.116;4.535,94;380.518,69;9.804;2.032,28;173.381,99
Ene;General;Baja;Otros;Privado;BTCGCD04 (BT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD03 (BT / Asistencia Social con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;77;202,85;15.952,50;3;9,41;732,69;2;21,84;1.623,36;2;1,93;164,27;1;0,91;80,46;0;0,00;0,00;0;0,00;0,00;3;1,76;166,96
Ene;General;Baja;Otros;Privado;BTCGCD05 (BT / Beneficio Público con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;8,79;599,84;0;0,00;0,00;2;3,65;311,88;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,25;52,86
Ene;General;Baja;Otros;Privado;BTCGCD09 (BT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD20 (BT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;7;11,08;1.074,53
Ene;General;Baja;Otros;Privado;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD38 (BT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGSD03 (BT / Asistencia Social);0;0,00;0,00;23;11,05;611,34;37;14,51;811,80;378;222,23;20.524,70;48;21,02;1.127,03;37;12,31;675,53;358;141,94;7.994,44;1;0,47;22,61;14;3,62;202,58;3;0,54;29,85;56;13,47;753,19
Ene;General;Baja;Otros;Privado;BTCGSD04 (BT / Beneficio Público);0;0,00;0,00;2;0,70;38,82;51;10,74;568,60;1;3,26;330,89;15;4,33;407,06;117;39,99;2.367,59;259;71,16;3.934,63;5;1,71;93,76;17;8,55;494,10;65;9,72;558,24;60;14,45;799,52
Ene;General;Baja;Otros;Privado;BTCGSD08 (BT / Otros);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGSD12 (BT / Escenarios Deportivos);11;0,57;62,16;33;8,76;812,30;0;0,00;0,00;4;7,30;716,19;5;1,07;99,62;15;5,35;490,25;12;2,93;275,35;4;2,15;197,35;6;3,83;355,47;17;4,90;450,19;8;1,53;142,28
Ene;General;Baja;Otros;Privado;BTCGSD13 (BT / Bombeo de Agua);17;1,95;170,90;52;31,99;2.627,24;55;22,02;1.792,68;24;15,30;1.286,79;386;198,26;17.484,39;87;48,77;3.991,99;350;110,15;9.065,30;54;26,91;2.196,31;27;12,21;994,01;137;130,11;10.665,72;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD12 (BT / Ocasional);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGSD11 (BT / Servicio Comunitario);0;0,00;0,00;57;25,93;2.388,04;44;27,65;2.512,62;716;249,01;22.649,99;903;650,39;59.830,71;1;0,03;4,12;73;47,75;4.376,05;1;0,91;82,46;293;955,86;88.465,73;140;37,22;2.843,34;43;5,41;528,09
Ene;General;Baja;Otros;Privado;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;2;2,49;256,77;268;503,21;50.900,51;148;670,65;67.137,38;1;4,33;414,55;22;58,08;5.711,43;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Baja;Otros;Privado;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;165,57;13.791,51;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;39,39;3.411,60
Ene;General;Baja;Otros;Privado;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);0;0,00;0,00;2;0,51;75,26;0;0,00;0,00;64;32,11;3.039,18;62;24,72;3.435,45;0;0,00;0,00;5;0,77;124,96;0;0,00;0,00;0;0,00;0,00;2;0,32;69,16;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,59;76,69;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;5,37;216,30;20;32,67;1.256,64;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;21;70,85;2.848,91;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0,00;0,00;62;36,95;3.911,36;17;50,47;4.631,84;88;2.310,20;174.378,17;369;2.032,55;183.723,39;84;462,50;39.249,14;191;675,15;59.768,58;62;2.994,70;234.798,29;213;3.435,51;260.811,21;60;423,88;36.417,31;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;351;9.969,01;697.470,38;4;54,06;4.563,70;47;3.076,11;184.073,60;30;214,59;34.525,84;10;618,30;42.297,28;28;610,35;43.324,94;43;5.223,42;357.871,00;18;1.639,29;113.803,40;34;250,14;18.335,92;0;0,00;0,00
Ene;General;Media;Comercial;Privado;MTCGCD01 (MT / Comercial con Demanda);187;335,21;39.743,53;774;897,19;103.895,59;473;1.678,90;202.943,79;1.626;25.559,20;2.797.472,28;1.526;11.391,97;1.340.046,73;668;2.585,10;310.099,23;1.946;6.760,64;802.634,99;458;3.387,20;389.141,81;437;3.442,00;404.068,88;777;3.030,74;363.242,08;0;0,00;0,00
Ene;General;Media;Comercial;Privado;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0,00;0,00;565;6.244,42;654.264,02;36;718,51;75.796,88;556;22.526,82;2.177.431,23;89;2.228,23;244.894,28;39;508,42;52.404,46;451;10.322,24;1.060.700,51;34;2.162,38;218.314,04;5;613,57;60.272,62;193;4.733,69;480.114,73;10;309,65;34.483,83
Ene;General;Media;Otros;Privado;MTCGCD33 (MT / Culto Religioso con Demanda);2;1,15;124,22;31;57,17;6.012,75;3;6,17;535,14;43;149,76;14.816,82;47;244,07;21.768,59;26;42,32;4.693,94;37;41,04;4.704,95;12;36,70;3.920,55;4;7,98;892,95;14;20,13;2.024,22;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD15 (MT / Escenarios Deportivos con Demanda);2;0,42;106,43;9;5,64;687,34;0;0,00;0,00;30;187,66;18.233,16;7;30,89;2.878,59;8;16,32;1.788,20;5;4,05;638,04;2;2,00;252,92;0;0,00;0,00;1;0,00;1,41;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;5;20,71;2.811,76;0;0,00;0,00;4;59,46;5.543,63;0;0,00;0,00;0;0,00;0,00;2;7,57;2.107,15;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;237,80;15.227,37;2;98,09;6.676,78;0;0,00;0,00;2;0,06;164,87;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Industrial;Privado;MTCGCD03 (MT / Industrial con Demanda);21;29,57;4.268,08;183;143,01;18.630,57;42;107,12;15.492,90;252;7.366,79;761.981,17;389;6.795,90;805.676,45;47;145,19;21.059,32;14;50,19;5.667,85;55;1.069,36;121.658,91;39;911,56;109.176,44;80;263,68;36.819,74;0;0,00;0,00
Ene;General;Media;Industrial;Privado;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;518;31.315,20;3.102.065,99;38;4.137,03;404.608,58;520;44.550,09;4.001.954,18;204;19.549,88;1.951.497,61;84;3.452,45;347.869,34;114;19.612,95;1.908.916,13;47;4.380,40;447.147,02;27;2.255,13;231.774,28;113;5.831,86;583.685,33;42;3.569,53;339.652,11
Ene;General;NO APLICA;Industrial;Privado;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-60,55;-5.085,81;0;0,00;0,00;0;0,00;-8.188,89;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;3,21;372,54
Ene;General;Media;Otros;Privado;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD37 (MT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD07 (MT / Asistencia Social con Demanda);0;0,00;0,00;1;1,15;106,93;8;29,80;2.616,28;108;838,59;65.350,24;11;93,53;7.277,94;7;43,63;3.641,28;14;43,88;3.368,60;0;0,00;0,00;2;6,80;554,51;1;0,02;20,97;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0,00;0,00;4;92,57;6.416,25;1;28,59;1.890,63;37;4.405,37;269.951,52;0;0,00;0,00;0;0,00;0,00;8;799,74;53.551,91;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD09 (MT / Beneficio Público con Demanda);0;0,00;0,00;0;0,00;0,00;5;9,66;864,26;3;11,89;828,72;1;6,06;572,25;9;159,71;11.857,79;5;14,57;1.280,83;1;14,71;1.386,16;3;16,46;1.417,42;1;3,43;293,56;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;1,88;142,96;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD19 (MT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;NO APLICA;Comercial;Privado;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-28,48;-4.775,05;0;0,00;0,00;0;0,00;-17.159,82;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;19,05;3.816,57
Ene;General;Media;Otros;Privado;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0,00;0,00;8;6,03;582,06;34;74,36;7.188,96;135;1.806,69;141.153,66;154;958,40;89.710,59;1;1,13;105,38;61;189,74;17.389,18;0;0,00;0,00;10;28,52;3.181,98;0;0,00;0,00;0;0,00;0,00
Ene;General;Media;Otros;Privado;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;41;1.216,53;86.357,63;0;0,00;0,00;0;0,00;0,00;4;20,28;1.669,17;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Otros;Privado;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;0,43;354,83;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Otros;Privado;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;6.002,46;315.689,58;3;11.182,06;675.864,82;0;0,00;0,00;0;0,00;0,00;4;8.760,85;560.945,99;1;1.167,60;86.050,09;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Otros;Privado;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Industrial;Privado;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;2;670,43;61.524,33;0;0,00;0,00;37;62.070,50;5.106.735,10;30;30.754,73;2.788.287,25;0;0,00;0,00;3;4.081,70;367.286,95;9;14.132,70;1.035.183,40;1;72,66;6.501,91;3;2.862,40;265.748,13;0;0,00;0,00
Ene;General;NO APLICA;Otros;Privado;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-0,99;-24.993,28;0;0,00;0,00;0;-0,15;-69.180,80;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,04;-9.292,34
Ene;General;Alta;Otros;Privado;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;1.367,92;87.547,41;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Otros;Privado;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Otros;Privado;ATCGCD05 (AT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Comercial;Privado;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0,00;0,00;2;569,52;73.350,16;0;0,00;0,00;7;4.170,25;375.133,28;7;4.613,90;453.773,84;1;575,72;56.061,32;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;458,00;44.668,61;0;0,00;0,00
Ene;General;Alta;Otros;Privado;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Ene;General;Alta;Industrial;Privado;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;8.871,62;819.539,86;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
